,Payment_system_provider,Payment_number,date_time,Gross_amount,Net_amount,VAT_amount,Store_name,Status,POS,Quantity,Payment_method,Staff_member,Discount,Membership_number,Payment_Confirmation_Code,Currency,Gateway_Fee,Card_Type,Customer_Segment,Card_ID,Location,Loyalty_Points,Refund_Eligibility,Week_day
11810,Braintree,PMT6164,10/09/2024 16:08,63.46,52.88,10.58,Primark,Completed,POS2,4,Online,Staff2,0,MEM00000,CONF10029,GBP,1.41,Discover,Returning Customer,N/A,London,0,Non-Eligible,2
11811,Braintree,PMT6841,10/09/2024 16:22,13.98,11.65,2.33,Primark,Completed,POS1,2,Cash,Staff3,5,MEM44929,CONF94468,GBP,0.4,Discover,Member,N/A,London,1,Non-Eligible,2
11812,WorldPay,PMT8569,10/09/2024 16:32,212.45,177.04,35.41,Primark,Completed,POS1,10,Cash,Staff3,0,MEM00000,CONF53916,GBP,2.81,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,2
11813,Shopify,PMT9368,10/09/2024 16:43,62.99,52.49,10.5,Primark,Completed,POS3,3,Credit Card,Staff3,0,MEM00000,CONF77694,GBP,1.41,Discover,New Customer,CARD7906,London,0,Non-Eligible,2
11814,Braintree,PMT6406,10/09/2024 16:53,93,77.5,15.5,Primark,Completed,POS1,4,Cash,Staff1,0,MEM00000,CONF99118,GBP,1.53,Amex,New Customer,N/A,London,0,Non-Eligible,2
11815,WorldPay,PMT3314,10/09/2024 17:08,42.98,35.82,7.16,Primark,Completed,POS1,3,Cash,Staff3,0,MEM00000,CONF74254,GBP,0.79,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,2
11816,WorldPay,PMT1540,10/09/2024 17:18,139.43,116.19,23.24,Primark,Completed,POS1,9,Online,Staff4,0,MEM00000,CONF16178,GBP,2.52,MasterCard,New Customer,N/A,London,0,Non-Eligible,2
11817,Shopify,PMT3090,10/09/2024 17:23,115.43,96.19,19.24,Primark,Completed,POS3,10,Cash,Staff3,0,MEM00000,CONF79274,GBP,1.95,Visa,New Customer,N/A,London,0,Non-Eligible,2
11818,WorldPay,PMT4973,10/09/2024 17:28,22.49,18.74,3.75,Primark,Completed,POS3,1,Cash,Staff1,0,MEM00000,CONF12333,GBP,0.67,MasterCard,New Customer,N/A,London,0,Non-Eligible,2
11819,WorldPay,PMT5226,10/09/2024 17:36,82.49,68.74,13.75,Primark,Completed,POS2,3,Credit Card,Staff2,15,MEM59379,CONF15839,GBP,1.13,Visa,Member,CARD6494,London,6,Non-Eligible,2
11820,WorldPay,PMT4653,10/09/2024 17:46,65,54.17,10.83,Primark,Completed,POS3,2,Debit Card,Staff3,0,MEM00000,CONF33132,GBP,0.77,Amex,New Customer,CARD2851,London,0,Non-Eligible,2
11821,Shopify,PMT3108,10/09/2024 17:53,78.45,65.38,13.07,Primark,Completed,POS2,7,Credit Card,Staff1,0,MEM00000,CONF33969,GBP,0.91,MasterCard,New Customer,CARD8228,London,0,Non-Eligible,2
11822,Shopify,PMT2344,10/09/2024 18:03,77.97,64.98,12.99,Primark,Completed,POS2,4,Cash,Staff4,0,MEM00000,CONF51844,GBP,2.27,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11823,WorldPay,PMT9110,10/09/2024 18:09,60.97,50.81,10.16,Primark,Completed,POS1,4,Credit Card,Staff4,0,MEM00000,CONF10002,GBP,0.62,Visa,New Customer,CARD4381,London,0,Non-Eligible,2
11824,Braintree,PMT8094,10/09/2024 18:16,106.97,89.14,17.83,Primark,Completed,POS2,5,Cash,Staff2,15,MEM77676,CONF38702,GBP,2.82,Amex,Member,N/A,London,8,Non-Eligible,2
11825,WorldPay,PMT9954,10/09/2024 18:22,50.98,42.48,8.5,Primark,Completed,POS2,3,Cash,Staff1,0,MEM00000,CONF31041,GBP,1.39,Discover,New Customer,N/A,London,0,Non-Eligible,2
11826,Braintree,PMT3177,10/09/2024 18:32,130.47,108.73,21.74,Primark,Completed,POS2,7,Credit Card,Staff2,0,MEM00000,CONF24337,GBP,2.41,Discover,New Customer,CARD9216,London,0,Non-Eligible,2
11827,Braintree,PMT9873,10/09/2024 18:37,113.41,94.51,18.9,Primark,Completed,POS3,10,Cash,Staff3,0,MEM00000,CONF23185,GBP,2.29,Discover,New Customer,N/A,London,0,Non-Eligible,2
11828,WorldPay,PMT8423,10/09/2024 18:42,52.98,44.15,8.83,Primark,Completed,POS1,3,Online,Staff3,0,MEM00000,CONF94655,GBP,1.23,Discover,Returning Customer,N/A,London,0,Non-Eligible,2
11829,WorldPay,PMT1188,10/09/2024 18:50,117.46,97.88,19.58,Primark,Completed,POS1,8,Cash,Staff3,0,MEM00000,CONF80943,GBP,2.18,Discover,Returning Customer,N/A,London,0,Non-Eligible,2
11830,Shopify,PMT4235,10/09/2024 19:00,48.98,40.82,8.16,Primark,Completed,POS1,3,Debit Card,Staff2,0,MEM00000,CONF91284,GBP,1.16,Visa,New Customer,CARD2115,London,0,Non-Eligible,2
11831,WorldPay,PMT3151,10/09/2024 19:05,139.46,116.22,23.24,Primark,Completed,POS2,9,Cash,Staff3,15,MEM28633,CONF82845,GBP,2.62,MasterCard,Member,N/A,London,11,Non-Eligible,2
11832,Braintree,PMT5523,10/09/2024 19:14,133.95,111.62,22.33,Primark,Completed,POS1,7,Debit Card,Staff3,0,MEM00000,CONF98543,GBP,1.81,Amex,New Customer,CARD5574,London,0,Non-Eligible,2
11833,Braintree,PMT7768,10/09/2024 19:24,63.46,52.88,10.58,Primark,Completed,POS2,4,Cash,Staff2,0,MEM00000,CONF37800,GBP,1.84,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11834,WorldPay,PMT6120,10/09/2024 19:31,162.48,135.4,27.08,Primark,Completed,POS2,6,Debit Card,Staff2,0,MEM99057,CONF75775,GBP,1.69,Discover,Member,CARD1734,London,13,Non-Eligible,2
11835,Braintree,PMT4781,10/09/2024 19:38,84.96,70.8,14.16,Primark,Completed,POS1,5,Cash,Staff2,0,MEM00000,CONF39592,GBP,0.86,Amex,Returning Customer,N/A,London,0,Non-Eligible,2
11836,Shopify,PMT8661,10/09/2024 19:44,90.47,75.39,15.08,Primark,Completed,POS2,5,Online,Staff1,0,MEM00000,CONF52879,GBP,1.45,Discover,Returning Customer,N/A,London,0,Non-Eligible,2
11837,WorldPay,PMT3085,10/09/2024 19:53,56.97,47.48,9.49,Primark,Completed,POS3,4,Cash,Staff2,0,MEM00000,CONF84249,GBP,0.75,Discover,Returning Customer,N/A,London,0,Non-Eligible,2
11838,Shopify,PMT5263,10/09/2024 20:00,63,52.5,10.5,Primark,Completed,POS2,3,Cash,Staff4,0,MEM00000,CONF99309,GBP,0.92,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11839,Shopify,PMT7690,10/09/2024 20:06,93.96,78.3,15.66,Primark,Completed,POS1,6,Credit Card,Staff4,0,MEM00000,CONF68957,GBP,2.45,Discover,New Customer,CARD3160,London,0,Non-Eligible,2
11840,Shopify,PMT6145,10/09/2024 20:14,94.95,79.12,15.83,Primark,Completed,POS3,7,Cash,Staff2,0,MEM00000,CONF69932,GBP,2.15,Amex,Returning Customer,N/A,London,0,Non-Eligible,2
11841,WorldPay,PMT7009,10/09/2024 20:19,90.94,75.78,15.16,Primark,Completed,POS3,6,Online,Staff2,0,MEM00000,CONF49463,GBP,2.19,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11842,Shopify,PMT8763,10/09/2024 20:26,71.97,59.98,11.99,Primark,Completed,POS3,4,Cash,Staff3,0,MEM00000,CONF81192,GBP,1.56,Amex,New Customer,N/A,London,0,Non-Eligible,2
11843,WorldPay,PMT2058,10/09/2024 20:31,142.95,119.12,23.83,Primark,Completed,POS2,8,Online,Staff2,0,MEM00000,CONF96215,GBP,4.04,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11844,Braintree,PMT6296,10/09/2024 20:39,95,79.17,15.83,Primark,Completed,POS3,3,Online,Staff4,0,MEM00000,CONF96457,GBP,1.47,MasterCard,New Customer,N/A,London,0,Non-Eligible,2
11845,Braintree,PMT7456,10/09/2024 20:48,47.97,39.98,7.99,Primark,Completed,POS2,3,Credit Card,Staff4,0,MEM00000,CONF36135,GBP,0.97,Amex,New Customer,CARD5413,London,0,Non-Eligible,2
11846,Braintree,PMT3632,10/09/2024 20:57,89.92,74.93,14.99,Primark,Completed,POS3,8,Credit Card,Staff2,10,MEM96369,CONF60152,GBP,0.94,Visa,Member,CARD5282,London,7,Non-Eligible,2
11847,WorldPay,PMT8429,10/09/2024 21:04,25,20.83,4.17,Primark,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF42522,GBP,0.43,Amex,New Customer,CARD9574,London,0,Non-Eligible,2
11848,Braintree,PMT3985,10/09/2024 21:14,192.95,160.79,32.16,Primark,Completed,POS1,10,Cash,Staff3,0,MEM00000,CONF95758,GBP,4.04,Visa,New Customer,N/A,London,0,Non-Eligible,2
11849,Shopify,PMT6455,10/09/2024 21:22,16.99,14.16,2.83,Primark,Completed,POS3,1,Credit Card,Staff1,0,MEM00000,CONF89324,GBP,0.32,Discover,New Customer,CARD2628,London,0,Non-Eligible,2
11850,Shopify,PMT4624,10/09/2024 21:32,154.42,128.68,25.74,Primark,Completed,POS3,10,Credit Card,Staff3,0,MEM00000,CONF57920,GBP,2.15,Visa,New Customer,CARD4877,London,0,Non-Eligible,2
11851,Shopify,PMT5259,10/09/2024 21:37,76.95,64.12,12.83,Primark,Completed,POS1,5,Cash,Staff4,0,MEM00000,CONF76015,GBP,1.8,MasterCard,New Customer,N/A,London,0,Non-Eligible,2
11852,Shopify,PMT1198,10/09/2024 21:46,22.98,19.15,3.83,Primark,Completed,POS2,2,Credit Card,Staff3,0,MEM00000,CONF56469,GBP,0.66,Discover,New Customer,CARD2162,London,0,Non-Eligible,2
11853,Shopify,PMT4226,10/09/2024 21:56,11.49,9.58,1.91,Primark,Completed,POS2,1,Cash,Staff1,0,MEM00000,CONF62622,GBP,0.3,Visa,Returning Customer,N/A,London,0,Non-Eligible,2
11854,WorldPay,PMT4886,10/09/2024 22:01,82.98,69.15,13.83,Primark,Completed,POS3,4,Credit Card,Staff2,0,MEM00000,CONF20464,GBP,1.54,Discover,New Customer,CARD1903,London,0,Non-Eligible,2
11855,Shopify,PMT7263,10/09/2024 22:07,38,31.67,6.33,Primark,Completed,POS2,2,Cash,Staff1,0,MEM00000,CONF12494,GBP,0.69,Amex,New Customer,N/A,London,0,Non-Eligible,2
11856,Shopify,PMT9520,10/09/2024 22:12,188.44,157.03,31.41,Primark,Completed,POS2,9,Cash,Staff2,0,MEM00000,CONF20143,GBP,2.49,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,2
11857,Braintree,PMT3241,10/09/2024 22:21,48.47,40.39,8.08,Primark,Completed,POS2,4,Credit Card,Staff3,0,MEM00000,CONF30195,GBP,0.7,MasterCard,New Customer,CARD8010,London,0,Non-Eligible,2
11858,Braintree,PMT3380,10/09/2024 22:27,24.98,20.82,4.16,Primark,Completed,POS2,2,Credit Card,Staff3,0,MEM00000,CONF11436,GBP,0.68,MasterCard,New Customer,CARD6005,London,0,Non-Eligible,2
11859,WorldPay,PMT8347,10/09/2024 22:35,149.97,124.98,24.99,Primark,Completed,POS3,8,Cash,Staff1,0,MEM00000,CONF17227,GBP,2.42,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,2
11860,Braintree,PMT2845,10/09/2024 22:44,146.94,122.45,24.49,Primark,Completed,POS3,10,Cash,Staff2,0,MEM00000,CONF95404,GBP,2.66,Amex,New Customer,N/A,London,0,Non-Eligible,2
11861,WorldPay,PMT5656,10/09/2024 22:52,47.97,39.98,7.99,Primark,Cancelled,POS1,4,Cash,Staff4,0,MEM00000,CONF68286,GBP,1.2,Discover,New Customer,N/A,London,0,Non-Eligible,2
11862,Braintree,PMT2414,11/09/2024 09:00,124.95,104.12,20.83,Primark,Completed,POS2,10,Cash,Staff1,0,MEM00000,CONF79894,GBP,3.7,Visa,New Customer,N/A,London,0,Non-Eligible,3
11863,Braintree,PMT4799,11/09/2024 09:23,126.93,105.78,21.15,Primark,Completed,POS2,10,Credit Card,Staff2,5,MEM71461,CONF59620,GBP,3.14,Amex,Member,CARD6794,London,10,Non-Eligible,3
11864,Shopify,PMT6353,11/09/2024 09:53,52.98,44.15,8.83,Primark,Completed,POS3,3,Credit Card,Staff4,0,MEM00000,CONF54352,GBP,1.43,Visa,New Customer,CARD2929,London,0,Non-Eligible,3
11865,Shopify,PMT6665,11/09/2024 10:13,153.44,127.87,25.57,Primark,Completed,POS2,9,Credit Card,Staff1,0,MEM00000,CONF92742,GBP,4.19,MasterCard,New Customer,CARD5303,London,0,Non-Eligible,3
11866,Shopify,PMT7942,11/09/2024 10:29,88.43,73.69,14.74,Primark,Completed,POS1,7,Credit Card,Staff3,0,MEM00000,CONF60522,GBP,1.85,Amex,New Customer,CARD3810,London,0,Non-Eligible,3
11867,Braintree,PMT7258,11/09/2024 10:56,114.44,95.37,19.07,Primark,Completed,POS1,8,Cash,Staff1,0,MEM00000,CONF11152,GBP,2.65,Discover,Returning Customer,N/A,London,0,Non-Eligible,3
11868,Shopify,PMT8003,11/09/2024 11:26,166.92,139.1,27.82,Primark,Completed,POS2,10,Cash,Staff4,0,MEM00000,CONF13501,GBP,4.47,Visa,New Customer,N/A,London,0,Non-Eligible,3
11869,Braintree,PMT6026,11/09/2024 11:42,161.45,134.54,26.91,Primark,Completed,POS1,10,Cash,Staff3,0,MEM00000,CONF54803,GBP,4.38,Visa,New Customer,N/A,London,0,Non-Eligible,3
11870,Braintree,PMT6523,11/09/2024 11:59,120.94,100.78,20.16,Primark,Completed,POS2,8,Cash,Staff4,0,MEM00000,CONF21119,GBP,3.55,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11871,Braintree,PMT8517,11/09/2024 12:17,61.45,51.21,10.24,Primark,Completed,POS3,6,Cash,Staff1,0,MEM00000,CONF70146,GBP,1.08,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11872,Braintree,PMT3179,11/09/2024 12:31,11.49,9.58,1.91,Primark,Completed,POS2,1,Credit Card,Staff3,0,MEM00000,CONF97924,GBP,0.18,MasterCard,New Customer,CARD6086,London,0,Non-Eligible,3
11873,Braintree,PMT6473,11/09/2024 12:42,138.96,115.8,23.16,Primark,Completed,POS1,8,Cash,Staff3,0,MEM00000,CONF74644,GBP,3.38,Amex,Returning Customer,N/A,London,0,Non-Eligible,3
11874,Shopify,PMT1048,11/09/2024 12:53,119.44,99.53,19.91,Primark,Completed,POS2,8,Credit Card,Staff2,0,MEM00000,CONF96171,GBP,3.18,Amex,New Customer,CARD4454,London,0,Non-Eligible,3
11875,WorldPay,PMT2224,11/09/2024 13:04,69.98,58.32,11.66,Primark,Completed,POS1,3,Cash,Staff4,0,MEM00000,CONF88956,GBP,1.82,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11876,WorldPay,PMT2349,11/09/2024 13:19,44.97,37.48,7.49,Primark,Completed,POS3,3,Cash,Staff1,0,MEM00000,CONF98868,GBP,1.08,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,3
11877,Braintree,PMT9409,11/09/2024 13:30,32.97,27.48,5.49,Primark,Completed,POS2,3,Cash,Staff2,0,MEM00000,CONF26662,GBP,0.95,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,3
11878,Shopify,PMT8335,11/09/2024 13:42,57.95,48.29,9.66,Primark,Completed,POS3,5,Online,Staff3,0,MEM00000,CONF30016,GBP,1,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11879,Shopify,PMT4406,11/09/2024 13:56,105.44,87.87,17.57,Primark,Completed,POS3,8,Cash,Staff1,0,MEM00000,CONF76686,GBP,2.55,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11880,WorldPay,PMT6070,11/09/2024 14:06,133.42,111.18,22.24,Primark,Completed,POS2,10,Credit Card,Staff4,0,MEM00000,CONF50701,GBP,2.44,Visa,New Customer,CARD2119,London,0,Non-Eligible,3
11881,Shopify,PMT9089,11/09/2024 14:16,195.46,162.88,32.58,Primark,Completed,POS2,8,Cash,Staff4,0,MEM00000,CONF22278,GBP,5.4,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11882,WorldPay,PMT2530,11/09/2024 14:28,64.97,54.14,10.83,Primark,Completed,POS2,4,Cash,Staff2,0,MEM00000,CONF17026,GBP,1.67,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11883,Shopify,PMT1836,11/09/2024 14:38,60,50,10,Primark,Completed,POS2,2,Cash,Staff2,0,MEM00000,CONF18073,GBP,1.74,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11884,WorldPay,PMT9553,11/09/2024 14:48,42.47,35.39,7.08,Primark,Completed,POS3,3,Cash,Staff1,15,MEM49403,CONF79804,GBP,1.05,Amex,Member,N/A,London,3,Non-Eligible,3
11885,Shopify,PMT8098,11/09/2024 15:01,63.97,53.31,10.66,Primark,Completed,POS1,4,Cash,Staff4,0,MEM00000,CONF33450,GBP,1.27,Visa,New Customer,N/A,London,0,Non-Eligible,3
11886,WorldPay,PMT7873,11/09/2024 15:14,151.45,126.21,25.24,Primark,Completed,POS3,7,Online,Staff1,0,MEM00000,CONF53355,GBP,1.83,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11887,Shopify,PMT5662,11/09/2024 15:27,184.93,154.11,30.82,Primark,Completed,POS2,10,Debit Card,Staff4,0,MEM00000,CONF92109,GBP,3.69,Amex,New Customer,CARD5519,London,0,Non-Eligible,3
11888,Braintree,PMT9516,11/09/2024 15:38,9.99,8.33,1.66,Primark,Completed,POS2,1,Online,Staff4,0,MEM00000,CONF79241,GBP,0.14,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,3
11889,WorldPay,PMT4640,11/09/2024 15:50,145.41,121.17,24.24,Primark,Completed,POS1,10,Credit Card,Staff3,0,MEM19199,CONF28370,GBP,2.02,Amex,Member,CARD3311,London,12,Non-Eligible,3
11890,Shopify,PMT1101,11/09/2024 16:02,85,70.83,14.17,Primark,Completed,POS3,3,Cash,Staff2,0,MEM00000,CONF40767,GBP,2.17,Amex,New Customer,N/A,London,0,Non-Eligible,3
11891,Shopify,PMT1464,11/09/2024 16:13,3,2.5,0.5,Primark,Cancelled,POS3,1,Cash,Staff3,0,MEM00000,CONF49682,GBP,0.08,Visa,New Customer,N/A,London,0,Non-Eligible,3
11892,Braintree,PMT2738,11/09/2024 16:23,35,29.17,5.83,Primark,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF22898,GBP,0.85,Visa,New Customer,CARD8162,London,0,Non-Eligible,3
11893,WorldPay,PMT2651,11/09/2024 16:34,59.98,49.98,10,Primark,Completed,POS3,3,Cash,Staff2,0,MEM00000,CONF27323,GBP,0.69,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11894,WorldPay,PMT6257,11/09/2024 16:45,113.45,94.54,18.91,Primark,Completed,POS3,7,Debit Card,Staff2,0,MEM00000,CONF93330,GBP,2.36,Visa,New Customer,CARD2600,London,0,Non-Eligible,3
11895,Shopify,PMT9022,11/09/2024 16:57,42.99,35.83,7.16,Primark,Cancelled,POS1,3,Cash,Staff4,0,MEM00000,CONF56945,GBP,1.16,Amex,New Customer,N/A,London,0,Non-Eligible,3
11896,Shopify,PMT8374,11/09/2024 17:12,26.48,22.07,4.41,Primark,Completed,POS3,2,Debit Card,Staff2,0,MEM00000,CONF98964,GBP,0.76,MasterCard,New Customer,CARD4762,London,0,Non-Eligible,3
11897,WorldPay,PMT2769,11/09/2024 17:17,36.96,30.8,6.16,Primark,Completed,POS1,5,Cash,Staff3,0,MEM00000,CONF70703,GBP,0.61,Discover,Returning Customer,N/A,London,0,Non-Eligible,3
11898,Shopify,PMT2497,11/09/2024 17:24,49.94,41.62,8.32,Primark,Completed,POS3,8,Cash,Staff4,0,MEM00000,CONF48800,GBP,0.9,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11899,WorldPay,PMT9949,11/09/2024 17:31,79.98,66.65,13.33,Primark,Completed,POS2,3,Cash,Staff4,0,MEM00000,CONF26272,GBP,2.22,Discover,New Customer,N/A,London,0,Non-Eligible,3
11900,WorldPay,PMT7703,11/09/2024 17:41,110.96,92.47,18.49,Primark,Completed,POS2,6,Cash,Staff3,0,MEM00000,CONF27906,GBP,2.76,Visa,New Customer,N/A,London,0,Non-Eligible,3
11901,Shopify,PMT1710,11/09/2024 17:51,50.46,42.05,8.41,Primark,Completed,POS1,6,Cash,Staff1,0,MEM00000,CONF88470,GBP,1.31,Visa,New Customer,N/A,London,0,Non-Eligible,3
11902,Shopify,PMT1305,11/09/2024 18:01,48.47,40.39,8.08,Primark,Completed,POS1,3,Cash,Staff3,10,MEM14350,CONF11432,GBP,1.07,Amex,Member,N/A,London,4,Non-Eligible,3
11903,Braintree,PMT9573,11/09/2024 18:10,24.47,20.39,4.08,Primark,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF26510,GBP,0.41,Discover,Returning Customer,N/A,London,0,Non-Eligible,3
11904,Shopify,PMT4800,11/09/2024 18:15,51.98,43.32,8.66,Primark,Completed,POS1,5,Credit Card,Staff3,0,MEM00000,CONF25320,GBP,0.93,Discover,New Customer,CARD8365,London,0,Non-Eligible,3
11905,WorldPay,PMT5552,11/09/2024 18:25,104.44,87.03,17.41,Primark,Completed,POS1,7,Cash,Staff2,0,MEM00000,CONF19403,GBP,1.29,MasterCard,New Customer,N/A,London,0,Non-Eligible,3
11906,Shopify,PMT5891,11/09/2024 18:33,93.93,78.28,15.65,Primark,Completed,POS1,8,Credit Card,Staff4,0,MEM00000,CONF18721,GBP,2.48,Discover,New Customer,CARD2831,London,0,Non-Eligible,3
11907,WorldPay,PMT5877,11/09/2024 18:40,76.99,64.16,12.83,Primark,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF82538,GBP,1.54,Amex,New Customer,N/A,London,0,Non-Eligible,3
11908,WorldPay,PMT8981,11/09/2024 18:47,81.48,67.9,13.58,Primark,Completed,POS1,4,Online,Staff2,0,MEM00000,CONF19521,GBP,2.03,Amex,New Customer,N/A,London,0,Non-Eligible,3
11909,Shopify,PMT7527,11/09/2024 18:57,109.96,91.63,18.33,Primark,Completed,POS1,6,Credit Card,Staff4,0,MEM00000,CONF71946,GBP,2.36,Amex,New Customer,CARD3272,London,0,Non-Eligible,3
11910,Braintree,PMT1242,11/09/2024 19:02,118.46,98.72,19.74,Primark,Completed,POS1,7,Credit Card,Staff4,15,MEM77160,CONF84469,GBP,3.51,Amex,Member,CARD1887,London,9,Non-Eligible,3
11911,WorldPay,PMT5616,11/09/2024 19:07,103.96,86.63,17.33,Primark,Completed,POS2,7,Cash,Staff4,0,MEM00000,CONF51802,GBP,1.34,Discover,New Customer,N/A,London,0,Non-Eligible,3
11912,WorldPay,PMT7108,11/09/2024 19:14,131.45,109.54,21.91,Primark,Completed,POS3,6,Debit Card,Staff3,0,MEM24647,CONF41407,GBP,1.63,Amex,Member,CARD7203,London,10,Non-Eligible,3
11913,Shopify,PMT1208,11/09/2024 19:24,51.96,43.3,8.66,Primark,Completed,POS3,4,Credit Card,Staff3,0,MEM00000,CONF58332,GBP,0.72,MasterCard,New Customer,CARD8354,London,0,Non-Eligible,3
11914,Shopify,PMT2622,11/09/2024 19:29,74.97,62.48,12.49,Primark,Completed,POS1,5,Cash,Staff1,0,MEM00000,CONF22487,GBP,1.06,Discover,New Customer,N/A,London,0,Non-Eligible,3
11915,WorldPay,PMT8706,11/09/2024 19:36,27.98,23.32,4.66,Primark,Completed,POS1,2,Credit Card,Staff4,0,MEM00000,CONF50744,GBP,0.69,Discover,New Customer,CARD5389,London,0,Non-Eligible,3
11916,Shopify,PMT4788,11/09/2024 19:46,128.43,107.03,21.4,Primark,Completed,POS2,8,Cash,Staff2,0,MEM00000,CONF82007,GBP,2.14,Visa,New Customer,N/A,London,0,Non-Eligible,3
11917,Braintree,PMT6736,11/09/2024 19:56,92.95,77.46,15.49,Primark,Completed,POS3,6,Credit Card,Staff4,0,MEM00000,CONF40732,GBP,2.63,Discover,New Customer,CARD1703,London,0,Non-Eligible,3
11918,WorldPay,PMT7879,11/09/2024 20:01,89.93,74.94,14.99,Primark,Completed,POS1,9,Credit Card,Staff3,0,MEM00000,CONF85801,GBP,1.98,MasterCard,New Customer,CARD4477,London,0,Non-Eligible,3
11919,Shopify,PMT7968,11/09/2024 20:07,36.99,30.83,6.16,Primark,Completed,POS3,4,Credit Card,Staff3,10,MEM79462,CONF44584,GBP,1.03,Amex,Member,CARD6924,London,3,Non-Eligible,3
11920,Braintree,PMT6266,11/09/2024 20:16,14.49,12.08,2.41,Primark,Completed,POS2,2,Credit Card,Staff3,0,MEM00000,CONF67604,GBP,0.3,Discover,New Customer,CARD5123,London,0,Non-Eligible,3
11921,WorldPay,PMT9779,11/09/2024 20:26,168.44,140.37,28.07,Primark,Completed,POS3,9,Cash,Staff2,0,MEM00000,CONF17583,GBP,4.74,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11922,Braintree,PMT1159,11/09/2024 20:31,102.96,85.8,17.16,Primark,Completed,POS1,7,Online,Staff3,0,MEM00000,CONF84741,GBP,2.5,Discover,New Customer,N/A,London,0,Non-Eligible,3
11923,Shopify,PMT8991,11/09/2024 20:40,101.95,84.96,16.99,Primark,Completed,POS2,6,Credit Card,Staff2,0,MEM00000,CONF65250,GBP,1.53,Discover,New Customer,CARD2670,London,0,Non-Eligible,3
11924,WorldPay,PMT6686,11/09/2024 20:46,70.97,59.14,11.83,Primark,Completed,POS3,6,Credit Card,Staff1,0,MEM00000,CONF88853,GBP,1.35,Amex,Returning Customer,CARD9169,London,0,Non-Eligible,3
11925,Shopify,PMT2643,11/09/2024 20:53,173.97,144.97,29,Primark,Completed,POS2,8,Cash,Staff4,0,MEM00000,CONF42993,GBP,5.03,Visa,New Customer,N/A,London,0,Non-Eligible,3
11926,WorldPay,PMT4556,11/09/2024 20:59,119.91,99.92,19.99,Primark,Completed,POS1,9,Cash,Staff2,0,MEM00000,CONF46078,GBP,2.29,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,3
11927,WorldPay,PMT2433,11/09/2024 21:06,9.99,8.33,1.66,Primark,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF36955,GBP,0.3,Discover,New Customer,CARD2399,London,0,Non-Eligible,3
11928,Braintree,PMT7610,11/09/2024 21:15,32.99,27.49,5.5,Primark,Completed,POS1,2,Credit Card,Staff3,5,MEM41482,CONF95526,GBP,0.39,MasterCard,Member,CARD9451,London,2,Non-Eligible,3
11929,WorldPay,PMT9926,11/09/2024 21:23,50.97,42.48,8.49,Primark,Completed,POS3,4,Cash,Staff3,0,MEM00000,CONF25797,GBP,1.47,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
11930,Braintree,PMT9700,11/09/2024 21:30,59.98,49.98,10,Primark,Completed,POS3,3,Cash,Staff2,0,MEM00000,CONF22511,GBP,1.8,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,3
11931,Shopify,PMT1448,11/09/2024 21:37,133.47,111.23,22.24,Primark,Completed,POS1,7,Credit Card,Staff4,0,MEM00000,CONF56436,GBP,3.37,Discover,New Customer,CARD3387,London,0,Non-Eligible,3
11932,WorldPay,PMT7936,11/09/2024 21:43,99.45,82.88,16.57,Primark,Completed,POS1,8,Cash,Staff4,0,MEM00000,CONF32423,GBP,2.21,Amex,New Customer,N/A,London,0,Non-Eligible,3
11933,Braintree,PMT6029,11/09/2024 21:48,144.43,120.36,24.07,Primark,Completed,POS3,10,Debit Card,Staff2,15,MEM88863,CONF79413,GBP,2.74,Visa,Member,CARD2353,London,12,Non-Eligible,3
